iterStep,process,time
550,health serialization,0.03847384452819824
551,order serialization,0.009624242782592773
552,health serialization,0.015318632125854492
553,order serialization,0.021862030029296875
554,health serialization,0.01733541488647461
555,order serialization,0.046715736389160156
556,health serialization,0.011624336242675781
557,order serialization,0.0014278888702392578
558,health serialization,0.0007090568542480469
559,order serialization,0.0015497207641601562
560,health serialization,0.0012526512145996094
561,order serialization,0.042780160903930664
562,health serialization,0.027799367904663086
563,order serialization,0.019327640533447266
564,health serialization,0.001336812973022461
565,order serialization,0.01914811134338379
566,health serialization,0.010176658630371094
567,order serialization,0.015638351440429688
568,health serialization,0.004764080047607422
569,order serialization,0.019640207290649414
570,health serialization,0.0009942054748535156
571,order serialization,0.0380244255065918
572,health serialization,0.009163379669189453
573,order serialization,0.015124082565307617
574,health serialization,0.020102500915527344
575,order serialization,0.02576160430908203
576,health serialization,0.04414629936218262
577,order serialization,0.024741649627685547
578,health serialization,0.014073371887207031
579,order serialization,0.0021326541900634766
580,health serialization,0.0027132034301757812
581,order serialization,0.0076313018798828125
582,health serialization,0.0019834041595458984
583,order serialization,0.03134489059448242
584,health serialization,0.01650834083557129
585,order serialization,0.0070056915283203125
586,health serialization,0.0007991790771484375
587,order serialization,0.0027844905853271484
588,health serialization,0.004508256912231445
589,order serialization,0.013524055480957031
590,health serialization,0.006295919418334961
591,order serialization,0.003987312316894531
592,health serialization,0.02763962745666504
593,order serialization,0.022731304168701172
594,health serialization,0.012433528900146484
595,order serialization,0.023127079010009766
596,health serialization,0.023255109786987305
597,order serialization,0.02102804183959961
598,health serialization,0.0048329830169677734
599,order serialization,0.017580509185791016
600,health serialization,0.02489924430847168
601,order serialization,0.03377366065979004
602,health serialization,0.0008838176727294922
603,order serialization,0.010679244995117188
604,health serialization,0.0035734176635742188
605,order serialization,0.021784305572509766
606,health serialization,0.0007581710815429688
607,order serialization,0.03219437599182129
608,health serialization,0.00090789794921875
609,order serialization,0.010790824890136719
610,health serialization,0.009739398956298828
611,order serialization,0.010854005813598633
612,health serialization,0.00125885009765625
